ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
66,814,工藤哲子,1,3,2,NA,1,0,11,2,46,4,3,1,3,9,NA,NA,NA,3,4,1,2,3,3,3,3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,1,1,1,1,4,1,1,1,1,1,3,4,2,3,1,5,5,4,1,3,3,4,3,3,1,3,3,3,3,1,5,5,50,10,10,50,50,40,0,5,0,0,20,50,50,50,1
67,48,橋本英教,1,3,3,52,1,0,1,1,41,4,3,3,5,8,3,5,4,1,4,3,4,3,1,3,3,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,1,3,1,1,1,3,1,2,2,1,5,3,2,1,1,3,3,5,5,3,3,5,3,2,5,1,3,3,3,1,1,3,100,100,100,100,100,100,0,0,NA,0,0,0,50,50,1
68,49,黄川田徹,1,3,3,52,3,3,2,1,55,1,3,3,7,12,13,5,12,1,3,2,3,4,3,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,3,3,3,1,3,1,2,3,4,5,2,3,2,4,4,3,2,3,4,3,3,3,1,5,3,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
69,815,阿部忠臣,1,3,3,NA,1,0,11,1,35,4,4,15,3,14,3,5,15,1,3,4,2,2,3,3,3,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,3,4,1,1,1,1,3,1,1,1,1,1,3,3,1,2,3,5,5,1,1,4,3,4,3,4,1,3,4,2,1,1,4,2,50,0,25,50,75,75,0,50,25,0,75,75,75,50,1
70,50,高橋嘉信,1,3,4,52,2,1,1,1,55,4,3,3,5,9,5,3,12,1,3,5,4,2,2,NA,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,5,1,1,4,1,3,1,3,1,1,2,1,3,2,1,1,3,2,1,3,2,2,2,4,2,2,4,2,3,4,3,1,2,2,50,70,60,60,60,70,30,40,30,30,60,50,40,50,2
71,52,瀬川貞清,1,3,4,52,1,0,4,1,58,4,3,9,8,5,5,8,9,2,1,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,5,3,5,5,1,5,2,5,5,5,5,1,3,5,5,5,1,1,4,5,5,1,1,1,5,4,3,5,5,4,1,3,0,0,0,0,0,0,50,50,30,50,50,0,0,0,2
72,53,小原宣良,1,3,4,52,1,0,5,1,65,4,4,3,9,8,13,11,5,1,2,4,3,2,3,3,4,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,4,5,5,5,5,1,2,3,2,5,1,1,2,2,5,2,1,1,5,2,2,5,2,4,2,4,0,40,40,20,20,30,55,60,5,56,40,30,50,40,3
73,51,小沢一郎,1,3,4,NA,3,13,2,1,66,1,4,15,NA,NA,6,5,12,3,1,4,3,4,3,2,2,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,5,1,2,5,1,5,1,1,NA,1,5,NA,1,NA,NA,NA,1,1,NA,5,NA,1,2,1,5,3,NA,3,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
74,816,安永陽,1,3,4,NA,1,0,11,1,61,4,2,3,14,9,9,14,3,4,2,5,2,3,3,3,3,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,3,2,3,2,1,1,5,1,1,1,1,1,1,2,3,3,3,5,3,2,1,2,3,5,2,2,3,2,3,2,1,1,3,4,35,34,55,57,77,77,17,17,1,1,70,55,55,55,1
75,54,土井亨,1,4,1,52,3,1,1,1,50,4,1,3,NA,NA,13,NA,NA,3,NA,NA,4,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,1,NA,1,1,1,1,3,1,1,2,1,3,3,1,1,1,1,2,3,4,2,2,NA,3,3,NA,1,4,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76,55,郡和子,1,4,1,52,3,1,2,2,51,1,3,9,7,8,9,7,8,2,3,4,3,4,3,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,2,5,1,5,2,4,5,2,5,2,2,2,4,3,1,1,1,4,3,1,2,1,2,4,3,5,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
77,56,角野達也,1,4,1,NA,1,0,4,1,49,4,3,9,8,3,3,9,8,1,2,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,4,5,1,1,2,5,5,1,2,2,5,3,3,5,4,5,2,4,0,0,0,0,0,25,0,0,0,0,0,0,0,15,2
78,817,遠田敬一,1,4,1,NA,1,0,11,1,58,4,3,3,14,1,3,14,1,3,4,1,2,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,1,1,3,1,1,1,1,2,1,3,4,3,3,4,4,3,1,3,3,2,4,2,1,2,3,2,2,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
79,1106,矢島卓臣,1,4,1,NA,1,0,12,1,26,4,3,3,5,11,3,5,11,1,2,3,3,3,3,2,2,2,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,2,1,1,5,1,5,5,1,5,3,5,5,4,5,2,3,2,5,5,1,1,3,5,5,1,1,2,5,2,2,5,5,5,1,5,5,11,15,0,1,2,18,6,12,20,3,4,10,7,2
80,57,中野正志,1,4,2,52,3,3,1,1,60,4,2,3,9,7,4,3,9,3,5,1,4,3,1,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,2,1,2,1,1,2,3,1,2,2,1,3,3,1,NA,1,3,NA,3,3,2,3,5,3,2,2,2,3,3,2,1,3,4,75,50,75,75,75,75,0,0,0,0,0,50,50,50,1
81,58,斎藤恭紀,1,4,2,52,1,0,2,1,39,1,4,3,15,7,11,5,4,3,5,2,3,4,3,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,5,1,1,3,5,3,3,1,NA,1,NA,NA,5,5,2,4,3,5,5,3,2,3,4,3,3,3,1,5,3,3,4,5,3,3,3,0,0,25,0,0,0,100,100,100,100,100,0,50,0,2
82,818,安部公人,1,4,2,NA,1,0,11,1,42,4,2,14,4,6,6,14,4,3,4,1,2,3,3,3,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,4,2,1,1,1,3,1,1,1,1,3,1,3,3,3,4,5,3,3,3,5,5,5,3,2,1,3,3,3,3,1,5,5,50,40,50,50,50,50,20,30,20,0,30,30,50,50,1
83,1102,佐藤豊,1,4,2,NA,1,0,12,1,56,4,4,15,6,14,15,6,14,1,4,5,3,2,3,3,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2,1,5,4,1,5,1,2,4,5,5,1,3,3,5,1,1,5,4,3,4,3,1,1,5,1,1,2,3,3,1,3,25,75,50,10,0,0,50,75,0,80,75,80,80,75,2
84,59,西村明宏,1,4,3,52,3,2,1,1,48,4,2,3,5,9,6,13,3,5,1,3,4,3,1,3,3,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,2,1,2,1,1,2,3,1,2,2,1,3,3,1,1,1,3,3,3,3,2,3,3,3,1,2,3,3,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
85,60,橋本清仁,1,4,3,52,2,1,2,1,37,1,3,7,8,11,7,8,12,1,4,3,NA,4,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,3,2,3,3,1,4,2,3,4,1,4,2,3,2,4,4,1,2,1,5,4,2,2,1,5,3,3,4,4,3,2,3,0,0,60,10,10,0,90,90,100,70,80,70,80,10,2
86,819,小林睦明,1,4,3,NA,1,0,11,1,38,4,4,3,1,15,3,1,14,1,4,3,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,5,3,2,1,1,1,3,1,1,1,1,1,2,4,NA,4,4,5,3,1,1,3,5,5,4,1,2,3,4,1,1,1,5,5,10,5,10,50,10,15,0,25,0,0,50,75,75,50,1
87,61,伊藤信太郎,1,4,4,52,3,3,1,1,55,4,2,3,15,5,1,5,6,5,3,1,4,3,1,3,3,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,3,1,2,2,1,1,2,1,1,2,2,1,3,3,1,2,1,3,3,3,3,2,3,3,3,3,3,3,2,4,3,3,3,3,100,75,50,75,75,75,0,25,0,0,25,50,50,25,3
88,62,石山敬貴,1,4,4,52,1,0,2,1,39,1,4,9,5,3,5,11,1,5,1,3,3,4,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,4,3,2,4,1,3,3,4,4,4,4,2,2,2,3,4,2,2,4,3,3,4,2,2,2,2,3,3,2,5,2,4,25,60,40,10,5,25,80,80,80,75,75,60,70,3,5
89,63,加藤幹夫,1,4,4,52,1,0,4,1,45,4,3,9,8,5,3,5,8,1,2,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,3,5,1,1,3,5,5,1,2,1,5,3,3,5,3,5,2,4,0,0,0,0,0,25,0,0,0,0,0,0,0,10,2
90,820,村上善昭,1,4,4,NA,1,0,11,1,36,4,3,1,3,6,6,14,1,1,3,4,3,3,3,3,3,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,5,1,1,1,1,2,1,1,3,1,2,1,3,3,3,3,5,5,2,1,3,3,5,3,4,1,1,4,1,3,1,5,3,10,0,10,50,10,40,0,0,0,0,0,50,50,50,5
91,64,斎藤正美,1,4,5,52,1,0,1,1,54,4,2,5,3,9,5,3,9,1,3,5,4,2,1,3,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2,1,2,1,2,2,2,5,3,2,2,2,3,4,3,3,3,3,4,2,3,3,1,3,3,3,1,2,3,50,50,30,30,75,75,25,25,25,25,40,25,50,25,3
92,65,安住淳,1,4,5,52,3,4,2,1,46,1,NA,7,8,9,13,5,8,1,4,5,NA,4,NA,NA,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5,1,1,1,4,4,3,3,3,2,2,3,2,4,2,2,3,4,4,2,3,2,2,4,5,2,1,2,1,3,5,3,1,2,2,NA,NA,NA,NA,NA,NA,80,100,80,90,NA,NA,NA,0,2
93,66,小野寺五典,1,4,6,52,3,3,1,1,48,1,1,3,5,12,5,1,12,1,3,5,4,3,1,3,3,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,1,2,2,1,3,1,4,1,1,3,2,4,3,1,1,1,5,3,3,3,5,3,3,2,1,1,2,3,4,5,3,2,2,100,100,100,100,100,100,50,50,50,50,50,50,50,50,2
94,67,菅野哲雄,1,4,6,52,3,2,5,1,60,4,3,3,9,5,5,9,3,1,2,5,3,2,3,3,4,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,1,2,5,4,5,5,1,5,4,5,5,5,4,2,2,2,4,4,1,2,4,5,5,1,1,1,5,4,4,5,2,4,2,4,0,25,75,0,0,50,75,50,50,75,25,25,25,25,2
95,821,氏家次男,1,4,6,NA,1,0,11,1,61,4,4,1,2,3,3,5,9,1,3,4,3,3,3,3,3,3,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,4,5,5,1,1,1,5,1,1,1,1,1,1,1,5,2,4,5,5,1,1,1,2,4,3,2,1,1,2,2,1,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
96,68,二田孝治,1,5,1,52,3,7,1,1,70,4,2,3,5,9,5,3,6,1,3,5,4,NA,1,3,NA,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,4,2,2,2,2,2,3,3,2,2,2,2,4,4,3,2,3,3,3,2,5,1,1,3,5,2,1,1,4,50,40,30,0,10,20,0,20,10,10,20,0,NA,NA,3
97,69,寺田学,1,5,1,52,3,2,2,1,32,1,3,3,7,13,9,12,13,3,2,1,3,4,3,3,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,1,1,3,3,2,3,2,3,2,3,3,2,4,4,3,3,4,4,1,2,3,3,3,2,2,4,5,4,4,3,5,2,3,5,15,65,30,15,10,35,70,70,50,100,60,40,50,0,5
98,70,鈴木知,1,5,1,52,1,0,4,1,32,4,4,9,8,5,9,8,5,2,1,5,3,3,3,4,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,4,3,5,5,1,5,3,3,5,5,5,2,2,2,3,5,3,1,4,4,5,2,2,2,5,3,2,4,4,4,1,4,0,25,25,0,0,25,30,30,25,30,25,25,0,30,2
99,822,鶴田裕貴博,1,5,1,NA,1,0,11,1,50,4,3,14,3,12,14,12,10,4,3,NA,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3,4,1,1,1,1,5,1,1,1,1,1,1,3,3,5,3,5,5,2,1,3,5,4,4,1,1,2,3,1,4,1,5,2,10,0,0,10,10,10,0,0,0,0,0,50,50,50,1
100,71,藤井陽光,1,5,1,NA,1,0,12,1,61,4,3,9,3,6,14,1,5,1,2,3,2,3,2,3,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,1,1,1,4,1,1,1,1,1,3,2,2,2,3,3,2,5,4,3,3,4,2,3,2,3,3,4,2,2,4,4,60,90,50,50,50,50,40,50,20,20,50,70,40,0,5
101,72,金田勝年,1,5,2,52,1,0,1,1,59,3,3,3,5,15,3,5,15,5,3,1,4,2,1,3,3,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,3,2,2,3,3,3,1,2,3,2,4,2,1,1,2,3,3,2,2,3,3,4,2,1,1,1,3,3,3,2,2,3,50,30,50,0,50,60,0,20,20,0,30,50,40,40,4
102,73,山本喜代宏,1,5,2,52,2,1,5,1,53,4,4,3,7,8,5,14,8,1,3,2,3,2,3,2,4,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,3,3,5,5,1,5,3,3,5,5,4,2,3,3,4,5,1,1,2,5,5,1,1,1,3,2,3,4,5,5,1,1,0,25,50,25,25,25,75,75,75,75,50,25,50,50,3
103,74,佐々木重人,1,5,2,52,1,0,7,1,39,4,4,4,9,3,11,5,4,5,1,4,3,2,2,2,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,3,1,5,5,1,5,3,5,5,5,5,2,4,1,5,5,1,1,4,5,5,1,3,1,5,3,3,5,5,3,1,2,25,50,50,0,0,25,25,50,0,50,25,50,25,0,3
104,823,藤原純一,1,5,2,NA,1,0,11,1,58,4,3,15,3,14,10,6,3,1,2,4,2,2,3,3,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,3,1,1,1,1,3,1,1,1,1,1,3,4,3,4,2,5,5,4,1,3,3,1,3,3,1,2,3,2,2,1,4,4,45,10,40,30,30,55,0,10,0,0,55,51,65,40,3
105,1118,川口博,1,5,2,NA,1,0,12,1,62,1,3,5,3,8,5,11,12,1,2,5,3,2,3,3,2,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,3,2,4,1,3,2,3,4,3,4,3,3,3,3,4,1,2,3,3,3,3,1,1,5,3,4,3,4,3,3,4,20,20,50,10,10,20,70,70,70,70,60,30,60,10,4
106,75,御法川信英,1,5,3,52,3,2,1,1,44,4,2,5,9,8,1,5,4,1,3,5,4,2,1,3,3,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,2,1,1,1,1,2,3,5,5,2,1,3,4,3,2,1,2,2,3,4,3,3,3,4,2,3,2,2,2,3,3,2,3,4,70,70,70,70,70,70,50,60,50,50,60,70,60,60,4
107,77,京野公子,1,5,3,52,1,0,2,2,59,1,4,5,9,6,5,9,6,3,5,4,3,4,3,2,2,2,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1,3,2,4,5,5,1,5,2,4,5,3,5,3,4,3,5,5,1,2,3,5,5,1,2,2,4,5,3,4,5,5,4,5,0,50,50,0,45,25,90,85,90,60,50,25,30,25,3
108,824,西本篤,1,5,3,NA,1,0,11,1,39,4,4,3,14,1,3,1,14,4,3,1,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,3,5,1,1,1,1,3,1,1,1,1,1,1,2,2,4,3,5,4,4,1,3,5,3,2,5,1,2,3,3,2,1,4,5,25,0,50,60,65,50,0,0,0,0,25,75,60,50,1
109,76,村岡敏英,1,5,3,NA,1,0,12,1,48,4,3,5,3,12,12,5,13,5,1,3,2,2,2,3,3,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,2,1,3,1,2,2,2,4,2,2,1,1,3,1,3,3,3,2,4,2,2,2,2,3,4,2,1,2,3,50,70,70,50,50,70,50,70,50,50,10,70,65,50,4
110,78,遠藤利明,1,6,1,52,3,4,1,1,58,3,3,3,9,15,6,15,8,5,NA,NA,4,2,1,3,3,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,1,2,2,3,1,4,2,3,2,3,5,2,2,2,2,2,4,5,2,4,3,4,2,2,3,3,4,4,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
111,79,鹿野道彦,1,6,1,52,2,10,2,1,66,1,3,3,7,5,5,12,13,3,1,5,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1,2,2,2,3,1,4,2,3,4,3,4,1,2,2,3,4,2,2,4,3,3,4,2,2,4,2,3,4,2,1,3,5,20,20,10,0,0,10,70,60,70,60,50,50,50,0,3
112,80,佐藤雅之,1,6,1,52,1,0,4,1,36,4,4,9,5,7,7,9,14,1,3,4,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,3,5,1,1,2,5,5,1,1,1,5,3,3,5,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113,825,森大吾郎,1,6,1,NA,1,0,11,1,35,4,4,1,3,9,3,6,1,1,5,3,NA,3,3,3,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,1,3,1,1,1,1,2,2,3,3,3,3,5,4,2,1,3,4,3,4,1,1,2,3,2,2,1,4,4,25,0,20,75,50,25,0,25,0,0,10,70,80,50,1
114,81,伊藤香織,1,6,1,NA,1,0,12,2,27,4,4,8,7,9,8,9,6,1,4,3,2,3,3,3,3,2,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,2,3,1,3,3,2,4,1,1,3,3,3,3,1,2,2,5,5,5,4,1,2,5,3,1,5,1,3,3,2,3,1,3,50,40,70,0,30,30,0,0,0,0,70,50,70,50,3
115,82,鈴木啓功,1,6,2,52,1,0,1,1,42,4,2,15,5,6,2,4,1,5,4,3,4,2,2,3,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,5,5,3,3,3,1,1,5,2,1,2,3,3,3,3,3,3,3,1,3,4,3,3,3,5,3,3,1,1,3,1,1,1,3,3,100,80,50,80,80,80,0,0,0,0,80,0,50,50,5
116,83,近藤洋介,1,6,2,52,3,2,2,1,43,1,2,3,15,5,15,12,4,1,3,5,3,4,3,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,2,3,3,3,2,3,1,2,3,2,4,2,2,3,3,5,1,5,3,4,3,4,3,2,1,2,3,3,2,2,2,4,25,50,10,20,5,20,80,80,75,75,75,25,25,0,5
117,826,後藤克彦,1,6,2,NA,1,0,11,1,44,4,4,1,6,3,6,1,3,3,4,5,2,3,3,3,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,1,1,3,1,3,1,1,1,2,4,4,5,2,5,5,3,1,3,3,5,3,2,2,1,4,1,3,2,5,5,25,0,25,50,25,0,0,0,0,0,25,50,0,0,1
118,84,加藤紘一,1,6,3,52,3,12,1,1,69,1,2,3,5,13,5,7,1,1,2,3,4,3,1,3,3,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,2,1,2,3,1,3,2,3,4,2,5,2,2,1,2,2,5,1,3,3,3,2,1,2,2,3,3,2,4,2,2,5,50,75,50,25,75,80,25,25,15,40,40,40,50,50,3
119,86,吉泉秀男,1,6,3,52,1,0,5,1,60,3,4,3,9,5,3,5,13,3,5,1,3,1,3,3,4,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,5,4,5,5,1,5,2,5,5,5,5,1,3,3,5,5,5,1,1,5,5,1,1,1,5,5,3,5,5,5,1,3,0,0,0,0,0,0,75,75,75,75,70,0,25,25,3
120,85,長谷川剛,1,6,3,NA,1,0,4,1,30,4,4,9,5,8,9,8,14,1,4,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,3,5,1,1,2,5,5,1,1,1,5,3,3,5,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121,827,城取良太,1,6,3,NA,1,0,11,1,32,4,4,1,3,14,9,3,14,1,4,3,2,3,3,3,3,3,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,2,4,5,1,1,1,1,3,1,1,3,2,2,3,4,4,5,3,5,4,2,1,2,4,4,5,2,1,3,3,2,3,1,4,5,25,5,40,25,40,25,5,25,0,0,25,30,50,25,5
122,87,亀岡偉民,1,7,1,52,3,1,1,1,53,4,2,3,6,5,6,10,5,1,5,NA,4,3,1,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,3,1,1,1,1,3,3,1,2,1,3,3,3,3,1,3,5,1,5,1,1,1,1,1,1,1,2,100,100,100,100,100,100,0,0,0,0,0,100,50,50,3
123,88,石原洋三郎,1,7,1,52,1,0,2,1,35,1,3,9,5,7,5,9,2,1,3,NA,3,4,3,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,5,5,4,2,1,5,5,4,NA,3,5,1,1,4,3,3,1,2,4,3,3,4,2,2,4,4,5,5,2,5,NA,5,20,10,40,10,10,10,70,60,80,60,60,30,60,20,NA
124,89,山田裕,1,7,1,NA,1,0,4,1,54,4,4,9,3,1,9,14,1,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,3,3,5,5,1,5,5,5,5,5,5,1,3,3,3,5,1,1,3,5,5,1,3,3,5,4,3,5,5,5,1,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2
125,828,大橋一之,1,7,1,NA,1,0,11,1,40,4,3,3,15,15,3,15,14,3,4,1,2,3,3,3,3,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,4,1,1,1,1,1,1,1,2,1,1,2,3,2,3,3,5,4,4,2,2,4,2,3,3,2,3,3,2,2,1,4,4,40,40,40,50,70,70,20,25,20,20,60,60,60,50,3
126,90,根本匠,1,7,2,52,3,5,1,1,57,4,2,3,9,7,3,9,7,5,3,4,4,3,1,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,1,1,5,1,1,2,2,1,1,2,1,3,3,1,1,1,3,5,3,3,2,3,4,2,5,1,1,2,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,91,太田和美,1,7,2,52,3,1,2,2,29,1,4,15,6,8,3,15,9,3,4,1,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,4,5,4,4,1,4,1,3,5,3,5,2,4,3,5,4,1,4,3,3,3,4,3,1,5,3,2,4,4,3,3,2,0,0,0,0,0,0,100,100,100,100,100,50,50,0,2
128,829,酒井秀光,1,7,2,NA,1,0,11,1,41,4,3,1,3,14,6,1,3,4,3,2,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,3,3,1,1,1,3,1,1,3,3,3,3,3,3,NA,3,5,3,3,1,3,3,5,3,5,1,3,3,3,3,1,5,5,25,25,10,25,50,50,10,10,10,10,50,50,50,50,3
129,92,吉野正芳,1,7,3,52,3,3,1,1,60,3,1,3,5,8,5,8,7,1,3,5,4,2,2,3,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,1,1,3,1,1,4,1,5,3,3,1,3,1,4,5,3,2,2,5,3,3,1,1,1,5,3,1,1,5,100,100,75,50,50,75,0,0,0,0,25,0,0,0,4
130,93,玄葉光一郎,1,7,3,52,3,5,2,1,44,1,2,15,3,6,13,12,1,5,3,1,3,4,3,3,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,2,3,2,2,2,2,2,3,2,2,3,2,3,3,4,2,1,3,3,3,3,4,3,1,3,2,3,3,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,94,渡部篤,1,7,4,52,3,1,1,1,56,4,2,3,8,13,13,8,3,1,2,3,4,3,1,3,3,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,5,2,3,3,1,1,3,3,1,2,1,2,4,4,1,1,1,2,4,5,3,2,2,5,3,4,2,3,3,5,1,1,1,5,75,75,100,30,50,50,30,30,30,30,50,50,50,25,2
